Seq_653_LinJ.36,,,,,,,,,,,,,
Seq_654_LinJ.36,Seq_656_LinJ.36,,,,,,,,,,,,
Seq_655_LinJ.36,Seq_657_LinJ.36,Seq_659_LinJ.36,Seq_661_LinJ.36,,,,,,,,,,
Seq_658_LinJ.36,,,,,,,,,,,,,
Seq_660_LinJ.36,,,,,,,,,,,,,
Seq_662_LinJ.36,,,,,,,,,,,,,
Seq_663_LinJ.36,,,,,,,,,,,,,
Seq_664_LinJ.36,,,,,,,,,,,,,
Seq_665_LinJ.36,,,,,,,,,,,,,
Seq_666_LinJ.36,Seq_667_LinJ.36,Seq_668_LinJ.36,Seq_669_LinJ.36,Seq_670_LinJ.36,Seq_671_LinJ.36,Seq_672_LinJ.36,Seq_673_LinJ.36,,,,,,
Seq_674_LinJ.36,,,,,,,,,,,,,
Seq_675_LinJ.36,Seq_678_LinJ.36,,,,,,,,,,,,
Seq_676_LinJ.36,Seq_680_LinJ.36,Seq_681_LinJ.36,,,,,,,,,,,
Seq_677_LinJ.36,Seq_679_LinJ.36,,,,,,,,,,,,
